Sample_ID,Method_R1,Coef_np_R1,Coef_OLS_R1,Standard_Error_R1,Data_Points_Used_R1,Diff_R1,Data_Points_R1,smaller_than_R1,Method_R2,Coef_np_R2,Coef_OLS_R2,Standard_Error_R2,Data_Points_Used_R2,Diff_R2,smaller_than_R2,larger_than_R2
74-22,2,9.350685424954133,9.350685424954131,0.8072529844460642,4,0,6.0,0.0,2,9.350685424954133,9.350685424954131,0.8072529844460642,4,0,0.0,0.0
74-23,2,12.0915789562758,12.0915789562758,0.0,2,0,3.0,0.0,2,12.0915789562758,12.0915789562758,0.0,2,0,0.0,0.0
74-24,2,4.801537739031123,4.801537739031124,0.6598307413529471,4,0,4.0,0.0,2,4.675410529759976,4.675410529759976,1.6530072452121336,3,0,0.0,0.0
74-25,2,5.478059065977266,5.478059065977266,0.5178907994747288,3,0,6.0,0.0,2,5.478059065977266,5.478059065977266,0.5178907994747288,3,0,0.0,0.0
74-26,2,9.280580715748066,9.280580715748068,0.5675582228687028,3,0,7.0,0.0,2,9.280580715748066,9.280580715748068,0.5675582228687028,3,0,0.0,0.0
74-27,2,4.149387850224303,4.149387850224303,0.053215096493543355,3,0,7.0,0.0,2,4.149387850224303,4.149387850224303,0.053215096493543355,3,0,0.0,0.0
74-28,2,2.189041462410793,2.189041462410793,0.7739430311845942,3,0,7.0,0.0,2,2.189041462410793,2.189041462410793,0.7739430311845942,3,0,0.0,0.0
74-29,2,2.006610102827055,2.006610102827055,0.25082626285338183,5,0,5.0,0.0,2,2.006610102827055,2.006610102827055,0.25082626285338183,5,0,0.0,0.0
74-30,2,2.8295976565211003,2.8295976565211007,0.9132487166811464,4,0,5.0,0.0,2,2.8295976565211003,2.8295976565211007,0.9132487166811464,4,0,0.0,0.0
74-31,2,6.375559813309057,6.3755598133090565,2.2541007889256366,3,0,6.0,0.0,2,6.375559813309057,6.3755598133090565,2.2541007889256366,3,0,0.0,0.0
74-32,2,4.420240577740306,4.420240577740305,0.020159337956152715,4,0,5.0,0.0,2,4.420240577740306,4.420240577740305,0.020159337956152715,4,0,0.0,0.0
74-33,2,5.610492635711971,5.61049263571197,1.9836086942545603,3,0,3.0,0.0,2,5.610492635711971,5.61049263571197,1.9836086942545603,3,0,0.0,0.0
74-34,2,1.469549983602027,1.4695499836020272,0.2873493740609711,5,0,6.0,0.0,2,1.469549983602027,1.4695499836020272,0.2873493740609711,5,0,0.0,0.0
74-35,2,0.6556505023554728,0.6556505023554726,0.2018362926053723,6,0,8.0,0.0,2,0.6556505023554728,0.6556505023554726,0.2018362926053723,6,0,0.0,0.0
74-36,2,5.0294934763565635,5.0294934763565635,0.0,2,0,5.0,0.0,2,5.0294934763565635,5.0294934763565635,0.0,2,0,0.0,0.0
74-37,2,1.653549258977887,1.653549258977887,0.13342018212822856,4,0,4.0,0.0,2,1.653549258977887,1.653549258977887,0.13342018212822856,4,0,0.0,1.0
74-38,2,7.062416016662239,7.0624160166622385,0.7927175201074677,3,0,5.0,0.0,2,7.062416016662239,7.0624160166622385,0.7927175201074677,3,0,0.0,0.0
74-39,2,12.792139405522475,12.792139405522473,2.467162276944792e-15,2,0,2.0,0.0,2,12.792139405522475,12.792139405522473,2.467162276944792e-15,3,0,0.0,0.0
74-40,2,16.341239202272526,16.341239202272526,1.1380444617808732,3,0,3.0,0.0,2,16.341239202272526,16.341239202272526,1.1380444617808732,3,0,0.0,0.0
74-41,2,3.8961754414666467,3.8961754414666467,0.0,2,0,2.0,0.0,2,3.8961754414666467,3.8961754414666467,0.0,2,0,0.0,0.0
74-42,2,10.466295877245662,10.466295877245662,0.0,2,0,2.0,0.0,2,10.466295877245662,10.466295877245662,0.0,2,0,0.0,0.0
74-43,2,7.145294433883391,7.145294433883391,0.6755097384452984,3,0,5.0,0.0,2,7.145294433883391,7.145294433883391,0.6755097384452984,3,0,0.0,0.0
74-44,2,2.741172729754816,2.741172729754816,0.8847096942848605,4,0,6.0,0.0,2,2.741172729754816,2.741172729754816,0.8847096942848605,4,0,0.0,0.0
74-45,2,4.048501262407114,4.048501262407114,0.357840337036296,3,0,5.0,0.0,2,4.048501262407114,4.048501262407114,0.357840337036296,3,0,0.0,0.0
74-46,2,16.37749538073188,16.37749538073188,1.0015733344741813,3,0,4.0,0.0,2,16.37749538073188,16.37749538073188,1.0015733344741813,3,0,0.0,0.0
74-47,2,8.46881898875819,8.468818988758189,0.7062147265564479,3,0,5.0,0.0,2,8.46881898875819,8.468818988758189,0.7062147265564479,3,0,0.0,0.0
74-48,2,1.802606240735127,1.802606240735127,0.0,2,0,3.0,0.0,2,1.802606240735127,1.802606240735127,0.0,2,0,0.0,0.0
75-1,3,2.2855331242038814,2.2855331242038814,3.552713678800501e-16,2,0,2.0,0.0,3,2.2855331242038814,2.2855331242038814,3.552713678800501e-16,2,0,0.0,0.0
75-2,1,2.2833314535055735,2.2833314535055735,0.0,2,0,2.0,0.0,1,2.2833314535055735,2.2833314535055735,0.0,2,0,0.0,1.0
75-3,2,1.1416657267527868,1.1416657267527868,0.0,2,0,2.0,0.0,2,1.1634125947990992,1.1634125947990992,0.0,2,0,0.0,1.0
75-4,2,2.860850642948605,2.860850642948605,0.0,2,0,2.0,0.0,2,2.860850642948605,2.860850642948605,0.0,2,0,0.0,1.0
75-5,2,1.1634125947990992,1.1634125947990992,0.0,2,0,2.0,0.0,2,1.1634125947990992,1.1634125947990992,0.0,2,0,0.0,1.0
75-6,1,5.298636070450615,5.298636070450615,0.0,2,0,2.0,0.0,1,5.298636070450615,5.298636070450615,0.0,2,0,0.0,1.0
75-7,2,1.1480378152642998,1.1480378152642998,0.0,2,0,2.0,0.0,2,1.1480378152642998,1.1480378152642998,0.0,2,0,0.0,1.0
75-8,2,0.0,0.0,0.0,2,0,2.0,0.0,1,4.983704630299026,4.983704630299026,1.0449157878825001e-15,2,0,0.0,1.0
75-9,2,1.00236332707509,1.00236332707509,1.1842378929335003e-16,2,0,2.0,0.0,2,1.00236332707509,1.00236332707509,1.1842378929335003e-16,2,0,0.0,0.0
75-10,3,2.2855331242038814,2.2855331242038814,3.552713678800501e-16,2,0,2.0,0.0,3,2.2855331242038814,2.2855331242038814,3.552713678800501e-16,2,0,0.0,0.0
75-11,3,0.6723735656556682,0.6723735656556682,8.881784197001253e-17,2,0,2.0,0.0,3,0.6723735656556682,0.6723735656556682,8.881784197001253e-17,2,0,0.0,0.0
75-12,1,0.747149660860233,0.7471496608602328,0.06442710997450449,3,0,4.0,0.0,1,0.747149660860233,0.7471496608602328,0.06442710997450449,3,0,0.0,0.0
75-13,1,19.860518406455125,19.860518406455125,2.3716379698267697e-15,2,0,2.0,0.0,1,19.860518406455125,19.860518406455125,2.3716379698267697e-15,2,0,0.0,0.0
75-14,1,2.7566465278556254,2.7566465278556254,0.0,2,0,2.0,0.0,1,2.7336560001096557,2.7336560001096557,0.0,2,0,0.0,0.0
75-15,1,1.4540640154919624,1.4540640154919624,0.0,2,0,2.0,0.0,1,1.4540640154919624,1.4540640154919624,0.0,2,0,0.0,0.0
75-16,1,3.950834167442915,3.950834167442915,0.0,2,0,2.0,0.0,1,3.950834167442915,3.950834167442915,0.0,2,0,0.0,0.0
75-17,1,1.771575100694823,1.771575100694823,0.0,2,0,2.0,0.0,1,1.771575100694823,1.771575100694823,0.0,2,0,0.0,1.0
75-18,1,51.72150909123842,51.72150909123842,0.0,2,0,2.0,0.0,1,50.12440786039257,50.124407860392566,1.1251666441173398e-14,2,0,0.0,1.0
75-19,2,1.9020630155919496,1.9020630155919496,0.0,2,0,2.0,0.0,2,1.9020630155919496,1.9020630155919496,0.0,2,0,0.0,1.0
75-20,2,21.086803327348665,21.086803327348665,0.0,2,0,2.0,0.0,2,21.086803327348665,21.086803327348665,0.0,2,0,0.0,1.0
75-21,1,7.679877014769011,7.679877014769011,0.0,2,0,2.0,0.0,1,7.666187828166424,7.666187828166424,1.1838432785073313e-15,2,0,0.0,0.0
75-22,1,1.638093279712292,1.638093279712292,0.0,2,0,2.0,0.0,1,1.638093279712292,1.638093279712292,0.0,2,0,0.0,0.0
75-23,1,0.5083737764624353,0.5083737764624352,1.8376105235174997e-16,2,0,2.0,0.0,1,0.5083737764624353,0.5083737764624352,1.8376105235174997e-16,2,0,0.0,0.0
75-24,1,2.3649465794853337,2.3649465794853337,0.0,2,0,2.0,0.0,1,2.3649465794853337,2.3649465794853337,0.0,2,0,0.0,0.0
75-25,1,1.034914632876118,1.034914632876118,1.1961998918520207e-16,2,0,2.0,0.0,1,1.034914632876118,1.034914632876118,1.1961998918520207e-16,2,0,0.0,0.0
75-26,2,1.0938218950210457,1.0938218950210454,4.674623261579605e-16,2,0,2.0,0.0,2,1.0938218950210457,1.0938218950210454,4.674623261579605e-16,2,0,0.0,0.0
75-27,1,0.8743520544542308,0.8743520544542306,2.9001744316738776e-16,2,0,2.0,0.0,1,0.8743520544542308,0.8743520544542306,2.9001744316738776e-16,2,0,0.0,0.0
75-28,3,1.0470827524818433,1.0470827524818433,0.0,2,0,2.0,0.0,3,1.0470827524818433,1.0470827524818433,0.0,2,0,0.0,0.0
75-29,3,0.7714993041376232,0.7714993041376232,0.0,2,0,2.0,0.0,3,0.7714993041376232,0.7714993041376232,0.0,2,0,0.0,0.0
75-30,3,0.24523932762367595,0.24523932762367595,0.0,2,0,2.0,0.0,3,0.24523932762367595,0.24523932762367595,0.0,2,0,0.0,0.0
75-31,3,0.6274527672167387,0.6274527672167387,8.881784197001253e-17,2,0,2.0,0.0,3,0.6274527672167387,0.6274527672167387,8.881784197001253e-17,2,0,0.0,0.0
75-32,3,0.7024102389107777,0.7024102389107777,8.881784197001253e-17,2,0,2.0,0.0,3,0.7024102389107777,0.7024102389107777,8.881784197001253e-17,2,0,0.0,0.0
75-33,3,1.6393410334478558,1.6393410334478558,0.0,2,0,2.0,0.0,3,1.6393410334478558,1.6393410334478558,0.0,2,0,0.0,0.0
75-34,1,5.007356593823176,5.007356593823176,0.0,2,0,2.0,0.0,1,5.007356593823176,5.007356593823176,0.0,2,0,0.0,0.0
75-35,1,1.405573780722295,1.405573780722295,0.0,2,0,2.0,0.0,1,1.405573780722295,1.405573780722295,0.0,2,0,0.0,1.0
75-36,1,3.913457420853429,3.913457420853429,7.250436079184695e-16,2,0,2.0,0.0,1,3.913457420853429,3.913457420853429,7.250436079184695e-16,2,0,0.0,1.0
75-37,1,24.763120403140345,24.763120403140345,0.0,2,0,2.0,0.0,1,24.763120403140345,24.763120403140345,0.0,2,0,0.0,1.0
75-38,1,5.4494578024845035,5.4494578024845035,0.0,2,0,2.0,0.0,1,5.4494578024845035,5.4494578024845035,0.0,2,0,0.0,1.0
75-39,1,1.5569879435670009,1.5569879435670009,2.5376526277146434e-16,2,0,2.0,0.0,1,1.5569879435670009,1.5569879435670009,2.5376526277146434e-16,2,0,0.0,1.0
75-40,2,9.949092342952424,9.949092342952424,0.0,2,0,3.0,0.0,2,9.949092342952424,9.949092342952424,0.0,2,0,0.0,1.0
75-41,1,1.4088878928974853,1.4088878928974853,0.0,2,0,2.0,0.0,1,27.745653419450072,27.745653419450072,0.0,2,0,0.0,1.0
75-42,3,1.5880727678406714,1.5880727678406714,1.7763568394002506e-16,2,0,2.0,0.0,3,1.5880727678406714,1.5880727678406714,1.7763568394002506e-16,2,0,0.0,0.0
75-43,2,43.61590440387769,43.61590440387769,0.0,2,0,3.0,0.0,2,43.61590440387769,43.61590440387769,0.0,2,0,0.0,0.0
75-44,1,19.235024577811064,19.23502457781106,7.020017148955376e-15,2,0,3.0,0.0,1,19.235024577811064,19.23502457781106,7.020017148955376e-15,2,0,0.0,0.0
75-45,1,4.4430774759317595,4.4430774759317595,0.0,2,0,2.0,0.0,1,4.4430774759317595,4.4430774759317595,0.0,2,0,0.0,1.0
75-46,1,1.289925718818898,1.289925718818898,0.0,2,0,2.0,0.0,2,1.2496155401058073,1.2496155401058073,0.0,2,0,0.0,1.0
75-47,1,2.7081176703328556,2.7081176703328556,0.0,2,0,3.0,0.0,1,2.7081176703328556,2.7081176703328556,0.0,2,0,0.0,0.0
75-48,1,1.056410590996966,1.056410590996966,1.1961998918520207e-16,2,0,2.0,0.0,2,1.0253396912617612,1.0253396912617612,2.322035084183334e-16,2,0,0.0,0.0
75-49,1,3.9755810756629275,3.9755810756629275,0.0,2,0,4.0,0.0,2,3.9755810756629275,3.9755810756629275,0.0,2,0,0.0,0.0
75-50,2,8.982164342737173,8.982164342737173,0.0,2,0,3.0,0.0,2,8.982164342737173,8.982164342737173,0.0,2,0,0.0,0.0
75-51,3,0.6437751649736402,0.6437751649736402,8.881784197001253e-17,2,0,2.0,0.0,3,0.6437751649736402,0.6437751649736402,8.881784197001253e-17,2,0,0.0,0.0
75-52,3,1.4885610583277986,1.4885610583277986,0.0,2,0,2.0,0.0,3,1.4885610583277986,1.4885610583277986,0.0,2,0,0.0,0.0
75-53,3,3.961395021014451,3.961395021014451,0.0,2,0,2.0,0.0,3,3.961395021014451,3.961395021014451,0.0,2,0,0.0,0.0
75-54,3,4.327911313764114,4.327911313764114,0.0,2,0,2.0,0.0,3,4.327911313764114,4.327911313764114,0.0,2,0,0.0,0.0
75-55,1,0.7417492747969365,0.7417492747969364,2.7434082461779924e-16,2,0,2.0,0.0,1,5.650384181541371,5.650384181541371,0.0,2,0,0.0,1.0
75-56,2,3.624774757969935,3.624774757969935,0.0,2,0,2.0,0.0,2,3.6090492121584004,3.6090492121584004,0.0,2,0,0.0,1.0
75-57,1,6.080673952009186,6.080673952009185,1.845565547428831e-15,2,0,3.0,0.0,1,6.080673952009186,6.080673952009185,1.845565547428831e-15,2,0,0.0,0.0
75-58,2,1.5607063143490245,1.5607063143490245,0.0,2,0,2.0,0.0,2,1.5607063143490245,1.5607063143490245,0.0,2,0,0.0,1.0
75-59,2,4.628706385997265,4.628706385997265,0.0,2,0,2.0,0.0,2,4.628706385997265,4.628706385997265,0.0,2,0,0.0,1.0
75-60,2,1.542902128665755,1.542902128665755,0.0,2,0,2.0,0.0,2,1.542902128665755,1.542902128665755,0.0,2,0,0.0,1.0
76-1,2,12.123869608600355,12.123869608600355,0.07707467812233233,7,0,7.0,0.0,2,12.166393764071588,12.16639376407159,0.13439328530207942,7,0,0.0,0.0
76-2,2,17.590231922501108,17.59023192250111,0.4051910478422167,7,0,7.0,0.0,2,17.711771154805124,17.711771154805128,0.4017716801618666,7,0,0.0,0.0
76-3,2,16.523298689315652,16.523298689315652,0.22559282432037198,10,0,10.0,0.0,2,16.55293565051518,16.55293565051518,0.21955577942853907,10,0,0.0,0.0
76-4,2,15.0903053958128,15.090305395812798,0.2543922296570724,6,0,6.0,0.0,2,15.190103355516037,15.19010335551604,0.24289496446032502,6,0,0.0,0.0
76-5,2,21.643667295821786,21.643667295821786,0.22024901963094926,7,0,7.0,0.0,2,21.579874035200945,21.579874035200945,0.25842493139805217,7,0,0.0,0.0
76-6,2,25.211229926828377,25.211229926828373,0.495372502698924,9,0,9.0,0.0,2,25.272031179037146,25.272031179037143,0.37262382359127943,8,0,0.0,0.0
76-7,2,22.125133820033966,22.125133820033966,0.48611901703050037,9,0,9.0,0.0,2,22.18667053013035,22.18667053013035,0.46051378153539735,9,0,0.0,0.0
76-8,2,24.3001167022831,24.3001167022831,0.2900679464361861,7,0,7.0,0.0,2,24.210603628933,24.210603628933,0.2887615709814436,7,0,0.0,0.0
76-9,2,39.889146847358674,39.889146847358674,1.8688980859016842,6,0,6.0,0.0,2,39.816350305155964,39.81635030515596,1.8268928860909737,6,0,0.0,0.0
76-10,2,37.26645412045748,37.26645412045748,0.8858795101206136,7,0,7.0,0.0,2,37.41084182884141,37.410841828841406,0.9519656062250501,7,0,0.0,0.0
76-11,2,38.576673344352066,38.57667334435207,0.6181100516266049,6,0,6.0,0.0,2,38.54314407494609,38.543144074946085,0.5614537588245969,6,0,0.0,0.0
76-12,2,29.355577951095135,29.355577951095142,0.7720962134438387,4,0,5.0,0.0,2,29.150383567749866,29.150383567749863,0.786843883638101,4,0,0.0,0.0
76-13,2,51.50882853027682,51.5088285302768,1.1522132124150424,5,0,5.0,0.0,2,51.188839118142354,51.188839118142354,1.1645624763945108,5,0,0.0,0.0
76-14,2,50.59546977672251,50.5954697767225,1.5054907944755136,5,0,5.0,0.0,2,50.48402149019507,50.48402149019507,1.3742996205750793,5,0,0.0,0.0
76-15,2,49.94307066704086,49.94307066704086,0.8235162670260783,5,0,5.0,0.0,2,49.641247409303055,49.64124740930306,0.6539925491834833,5,0,0.0,0.0
76-16,2,55.479143112053684,55.479143112053684,1.9999488031811714,4,0,4.0,0.0,2,55.536643488278905,55.53664348827891,2.1561719063330225,4,0,0.0,0.0
77-1,2,7.6440191931801955,7.6440191931801955,0.0,2,0,5.0,0.0,2,7.6440191931801955,7.6440191931801955,0.0,2,0,0.0,0.0
77-2,2,4.046196642715624,4.046196642715624,5.551115123125783e-16,2,0,5.0,0.0,2,4.046196642715623,4.046196642715623,0.0,2,0,0.0,0.0
77-3,2,6.033791634253318,6.033791634253318,0.0,2,0,5.0,0.0,2,6.033791634253318,6.033791634253318,0.0,2,0,0.0,0.0
77-4,2,11.120416092946066,11.120416092946066,0.0,2,0,4.0,0.0,2,11.120416092946066,11.120416092946066,0.0,2,0,0.0,0.0
77-5,2,10.995390041509413,10.995390041509413,0.0,2,0,4.0,0.0,2,10.995390041509413,10.995390041509413,0.0,2,0,0.0,0.0
77-6,2,14.880609584886752,14.880609584886752,0.0,2,0,4.0,0.0,2,14.880609584886752,14.880609584886752,0.0,2,0,0.0,0.0
77-7,2,11.563432233264026,11.563432233264026,0.0,2,0,4.0,0.0,2,11.563432233264026,11.563432233264026,0.0,2,0,0.0,0.0
77-8,2,7.088288880370216,7.088288880370216,1.1102230246251565e-15,2,0,3.0,0.0,2,7.088288880370216,7.088288880370216,1.1102230246251565e-15,2,0,0.0,0.0
78-1,3,199.5048042902375,199.5048042902375,0.0,2,0,4.0,0.0,3,173.21159755990988,173.21159755990988,7.448353982684889,4,0,0.0,0.0
78-2,3,6.087478196529103,6.087478196529103,0.19683474301730278,5,0,5.0,0.0,3,6.009970398536122,6.009970398536122,0.18044649968221452,5,0,0.0,0.0
79-1,2,26.13236046775892,26.13236046775892,0.0,2,0,4.0,0.0,2,26.13236046775892,26.13236046775892,0.0,2,0,0.0,0.0
79-2,2,12.847782805375013,12.847782805375013,0.0,2,0,4.0,0.0,2,12.847782805375013,12.847782805375013,0.0,2,0,0.0,0.0
79-3,2,5.801129466917161,5.801129466917161,0.0,2,0,3.0,0.0,2,5.801129466917161,5.801129466917161,0.0,2,0,0.0,0.0
79-4,2,16.418069036026456,16.418069036026456,0.0,2,0,4.0,0.0,2,16.418069036026456,16.418069036026456,0.0,2,0,0.0,0.0
79-5,2,3.1808973513402736,3.1808973513402736,0.0,2,0,4.0,0.0,2,3.1808973513402736,3.1808973513402736,0.0,2,0,0.0,0.0
79-6,2,4.54265818925955,4.54265818925955,0.0,2,0,4.0,0.0,2,4.54265818925955,4.54265818925955,0.0,2,0,0.0,0.0
80-1,2,33.31584700045878,33.31584700045878,0.0,2,0,2.0,0.0,2,33.313707567369455,33.313707567369455,4.473999696252898e-15,2,0,0.0,0.0
80-2,2,13.160051644188103,13.160051644188103,0.0,2,0,2.0,0.0,2,13.29805992930066,13.29805992930066,0.0,2,0,0.0,0.0
80-3,2,1.6518521957894632,1.6518521957894632,2.796249810158061e-16,2,0,2.0,0.0,2,1.8039256420928502,1.8039256420928502,0.0,2,0,0.0,0.0
80-4,2,1.7168154325000602,1.7168154325000602,0.0,2,0,2.0,0.0,2,1.749089084249295,1.749089084249295,0.0,2,0,0.0,0.0
80-5,2,2.9887143053516048,2.9887143053516048,4.473999696252897e-16,2,0,2.0,0.0,2,3.051649337855255,3.051649337855255,0.0,2,0,0.0,0.0
80-6,2,1.0555968787072938,1.0555968787072938,0.0,2,0,2.0,0.0,2,1.0852124012485744,1.0852124012485744,2.2369998481264486e-16,2,0,0.0,0.0
81-1,2,121.40076011523504,121.40076011523504,0.0,2,0,2.0,0.0,2,125.95595916142537,125.95595916142537,0.0,2,0,0.0,0.0
81-2,2,2.149671194461384,2.149671194461384,0.31602333321389137,4,0,5.0,0.0,2,2.2653126595924986,2.2653126595924986,0.3400433913138285,4,0,0.0,0.0
81-3,2,10.279221182090456,10.279221182090456,0.0,2,0,2.0,0.0,2,10.471507445649232,10.471507445649232,0.0,2,0,0.0,0.0
81-4,2,150.68689019362665,150.68689019362665,0.0,2,0,2.0,0.0,2,156.4875698274142,156.4875698274142,0.0,2,0,0.0,0.0
81-5,2,2.6763487179685805,2.67634871796858,0.3957460934649872,4,0,4.0,0.0,2,2.8802199365462053,2.8802199365462053,0.49661262239461346,4,0,0.0,0.0
81-6,2,1.1375681829264068,1.1375681829264068,0.30305401677342103,5,0,5.0,0.0,2,1.2675428954878103,1.2675428954878105,0.2712079509449745,5,0,0.0,0.0
